asin,image_type,image_index,image_url
B0C8N6FXHC,a_plus,8,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/17274663-f425-49b4-b95b-e98842f2e565.__AC_SR200,225___.jpg"
B0C8N6FXHC,a_plus,9,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/1f088a63-104e-44e2-95da-9ba81025b010.__AC_SR200,225___.jpg"
B0C8N6FXHC,a_plus,10,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/a2d3ecc3-1af8-4119-9168-63c6674d5562.__AC_SR200,225___.jpg"
B0C8N6FXHC,a_plus,11,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/b8b5e293-467a-44ec-b6c8-060ede8b62c1.__AC_SR200,225___.jpg"
B0C8N6FXHC,a_plus,12,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/f704bc80-5473-4eb5-be39-0600127f73d9.__CR227,94,4545,1863_PT0_SX1464_V1___.jpg"
B0C8N6FXHC,a_plus,13,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/7a385e87-4832-45a5-bc6b-bdc63ed7a621.__CR363,0,1581,648_PT0_SX1464_V1___.png"
B0C8N6FXHC,a_plus,14,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/79503f60-0183-45e6-bc2f-94990769917e.__CR363,0,1581,648_PT0_SX1464_V1___.png"
B0C8N6FXHC,a_plus,15,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/b0df8490-9d82-4ef2-90ac-9e7a13b59777.__CR227,94,4545,1863_PT0_SX1464_V1___.jpg"
B0C8N6FXHC,a_plus,16,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/0a3d4a50-3c6d-4cd7-a182-9fdfa1d06b92.__CR227,94,4545,1863_PT0_SX1464_V1___.jpg"
B0C8N6FXHC,a_plus,17,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/db2f97c9-2eb1-4239-8abc-6f59ead10b88.__CR227,94,4545,1863_PT0_SX1464_V1___.jpg"
B0GMZ2QD75,high_resolution,0,https://m.media-amazon.com/images/I/912PgEuLljL._AC_SL1500_.jpg
B0GMZ2QD75,high_resolution,1,https://m.media-amazon.com/images/I/91L0qBdYHzL._AC_SL1500_.jpg
B0GMZ2QD75,high_resolution,2,https://m.media-amazon.com/images/I/915Fz6a5phL._AC_SL1500_.jpg
B0GMZ2QD75,high_resolution,3,https://m.media-amazon.com/images/I/81fT0hqalAL._AC_SL1500_.jpg
B0GMZ2QD75,high_resolution,4,https://m.media-amazon.com/images/I/91VmD92IbxL._AC_SL1500_.jpg
B0GMZ2QD75,high_resolution,5,https://m.media-amazon.com/images/I/81x+xu9t8tL._AC_SL1500_.jpg
B0GMZ2QD75,high_resolution,6,https://m.media-amazon.com/images/I/81gmuhpwPDL._AC_SL1500_.jpg
B0GMZ2QD75,a_plus,0,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/fcdd2792-fdaf-4510-927e-89d59682158c.__CR0,0,2928,1200_PT0_SX1464_V1___.jpg"
B0GMZ2QD75,a_plus,1,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/c52b52ea-551d-4136-aa6c-a018a81d2a8d.__CR0,0,2928,1200_PT0_SX1464_V1___.jpg"
B0GMZ2QD75,a_plus,2,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/d2e5848b-3c9b-41d9-aa4b-d661e7712d21.__CR0,0,2928,1200_PT0_SX1464_V1___.jpg"
B0GMZ2QD75,a_plus,3,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/7b863f3e-10a6-476e-a94f-18f75f7a24c0.__CR0,0,2928,1200_PT0_SX1464_V1___.jpg"
B0GMZ2QD75,a_plus,4,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/9b5f5928-780d-442b-8a40-99cb924a4975.__CR0,0,2928,1200_PT0_SX1464_V1___.jpg"
B0GMZ2QD75,a_plus,5,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/3608a6c8-2a0a-4170-9372-9d2068b0471e.__CR0,0,2928,1200_PT0_SX1464_V1___.jpg"
B0GMZ2QD75,a_plus,6,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/645f871c-5cc4-4b91-b909-1cda4fbbcaa5.__CR0,0,2928,1200_PT0_SX1464_V1___.jpg"
B0GMZ2QD75,a_plus,7,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/fcdd2792-fdaf-4510-927e-89d59682158c.__CR0,0,2928,1200_PT0_SX1464_V1___.jpg"
B0GMZ2QD75,a_plus,8,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/c52b52ea-551d-4136-aa6c-a018a81d2a8d.__CR0,0,2928,1200_PT0_SX1464_V1___.jpg"
B0GMZ2QD75,a_plus,9,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/d2e5848b-3c9b-41d9-aa4b-d661e7712d21.__CR0,0,2928,1200_PT0_SX1464_V1___.jpg"
B0GMZ2QD75,a_plus,10,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/7b863f3e-10a6-476e-a94f-18f75f7a24c0.__CR0,0,2928,1200_PT0_SX1464_V1___.jpg"
B0GMZ2QD75,a_plus,11,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/9b5f5928-780d-442b-8a40-99cb924a4975.__CR0,0,2928,1200_PT0_SX1464_V1___.jpg"
B0GMZ2QD75,a_plus,12,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/3608a6c8-2a0a-4170-9372-9d2068b0471e.__CR0,0,2928,1200_PT0_SX1464_V1___.jpg"
B0GMZ2QD75,a_plus,13,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/645f871c-5cc4-4b91-b909-1cda4fbbcaa5.__CR0,0,2928,1200_PT0_SX1464_V1___.jpg"
B0H38K62K2,high_resolution,0,https://m.media-amazon.com/images/I/71nMmN8UseL._AC_SL1500_.jpg
B0H38K62K2,high_resolution,1,https://m.media-amazon.com/images/I/81hsliKDQ0L._AC_SL1500_.jpg
B0H38K62K2,high_resolution,2,https://m.media-amazon.com/images/I/71VRMu5GAlL._AC_SL1500_.jpg
B0H38K62K2,high_resolution,3,https://m.media-amazon.com/images/I/81nFncW8rkL._AC_SL1500_.jpg
B0H38K62K2,high_resolution,4,https://m.media-amazon.com/images/I/71a2ETNepnL._AC_SL1500_.jpg
B0H38K62K2,high_resolution,5,https://m.media-amazon.com/images/I/81HeDH22pOL._AC_SL1500_.jpg
B0H38K62K2,high_resolution,6,https://m.media-amazon.com/images/I/814ad16gnJL._AC_SL1500_.jpg
B0H38K62K2,high_resolution,7,https://m.media-amazon.com/images/I/81mSsDbh3WL._AC_SL1500_.jpg
B0H38K62K2,a_plus,0,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/4619c324-b0a7-4cd0-9579-b0a9c6212fd0.__CR0,0,2928,1200_PT0_SX1464_V1___.jpg"
B0H38K62K2,a_plus,1,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/4a61ebf2-eab9-41c4-80b7-3b80cfee08a7.__CR0,0,2928,1200_PT0_SX1464_V1___.jpg"
B0H38K62K2,a_plus,2,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/90cb806c-248d-477d-b7b4-58b657245984.__CR0,0,2928,1200_PT0_SX1464_V1___.jpg"
B0H38K62K2,a_plus,3,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/51167f08-dc3c-4f08-9741-2f40e2f8c098.__CR0,0,2928,1200_PT0_SX1464_V1___.jpg"
B0H38K62K2,a_plus,4,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/ce755923-f99e-4562-aba3-36b448bcdcb8.__CR0,0,2928,1200_PT0_SX1464_V1___.jpg"
B0H38K62K2,a_plus,5,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/08f8017f-5cfb-47d8-9c9f-9bfae57e1ea3.__CR0,0,2928,1200_PT0_SX1464_V1___.jpg"
B0H38K62K2,a_plus,6,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/b88c5fb3-8a6e-4c5c-bc8e-ee2632b443e5.__CR0,0,2928,1200_PT0_SX1464_V1___.jpg"
B0H38K62K2,a_plus,7,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/db4af4c2-3e5b-4384-aaca-dd0b97e7d325.__CR0,0,2928,1200_PT0_SX1464_V1___.jpg"
B0H38K62K2,a_plus,8,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/4619c324-b0a7-4cd0-9579-b0a9c6212fd0.__CR0,0,2928,1200_PT0_SX1464_V1___.jpg"
B0H38K62K2,a_plus,9,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/4a61ebf2-eab9-41c4-80b7-3b80cfee08a7.__CR0,0,2928,1200_PT0_SX1464_V1___.jpg"
B0H38K62K2,a_plus,10,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/90cb806c-248d-477d-b7b4-58b657245984.__CR0,0,2928,1200_PT0_SX1464_V1___.jpg"
B0H38K62K2,a_plus,11,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/51167f08-dc3c-4f08-9741-2f40e2f8c098.__CR0,0,2928,1200_PT0_SX1464_V1___.jpg"
B0H38K62K2,a_plus,12,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/ce755923-f99e-4562-aba3-36b448bcdcb8.__CR0,0,2928,1200_PT0_SX1464_V1___.jpg"
B0H38K62K2,a_plus,13,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/08f8017f-5cfb-47d8-9c9f-9bfae57e1ea3.__CR0,0,2928,1200_PT0_SX1464_V1___.jpg"
B0H38K62K2,a_plus,14,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/b88c5fb3-8a6e-4c5c-bc8e-ee2632b443e5.__CR0,0,2928,1200_PT0_SX1464_V1___.jpg"
B0H38K62K2,a_plus,15,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/db4af4c2-3e5b-4384-aaca-dd0b97e7d325.__CR0,0,2928,1200_PT0_SX1464_V1___.jpg"
B0CX51L29M,high_resolution,0,https://m.media-amazon.com/images/I/71yS7-6UAAL._AC_SL1500_.jpg
B0CX51L29M,high_resolution,1,https://m.media-amazon.com/images/I/81Qr8Aac4WL._AC_SL1500_.jpg
B0CX51L29M,high_resolution,2,https://m.media-amazon.com/images/I/8175svqH9mL._AC_SL1500_.jpg
B0CX51L29M,high_resolution,3,https://m.media-amazon.com/images/I/7157jtP-LCL._AC_SL1500_.jpg
B0CX51L29M,high_resolution,4,https://m.media-amazon.com/images/I/81Xovc3TULL._AC_SL1500_.jpg
B0CX51L29M,high_resolution,5,https://m.media-amazon.com/images/I/611Els9xAML._AC_SL1500_.jpg
B0CX51L29M,high_resolution,6,https://m.media-amazon.com/images/I/71ouYw1becL._AC_SL1500_.jpg
B0CX51L29M,high_resolution,7,https://m.media-amazon.com/images/I/81a1KgFeqPL._AC_SL1500_.jpg
B0CX51L29M,high_resolution,8,https://m.media-amazon.com/images/I/71RTFtaPnkL._AC_SL1500_.jpg
B00Q0856KA,high_resolution,0,https://m.media-amazon.com/images/I/61GFCk0BlpL._AC_SL1500_.jpg
B00Q0856KA,high_resolution,1,https://m.media-amazon.com/images/I/71T-lNVRCaL._AC_SL1500_.jpg
B00Q0856KA,high_resolution,2,https://m.media-amazon.com/images/I/811CEaQycEL._AC_SL1500_.jpg
B00Q0856KA,high_resolution,3,https://m.media-amazon.com/images/I/71z0DeapcgL._AC_SL1500_.jpg
B00Q0856KA,high_resolution,4,https://m.media-amazon.com/images/I/61+qyGkXEcL._AC_SL1500_.jpg
B00Q0856KA,high_resolution,5,https://m.media-amazon.com/images/I/71thtmTz19L._AC_SL1500_.jpg
B00Q0856KA,high_resolution,6,https://m.media-amazon.com/images/I/714n3oHWEdL._AC_SL1500_.jpg
B00Q0856KA,high_resolution,7,https://m.media-amazon.com/images/I/61uOSBLE+vL._AC_SL1500_.jpg
B00Q0856KA,high_resolution,8,https://m.media-amazon.com/images/I/71Uvdy+rGcL._AC_SL1500_.jpg
B00Q0856KA,high_resolution,9,https://m.media-amazon.com/images/I/41wiDy4dbnL._AC_SL1000_.jpg
B00Q0856KA,high_resolution,10,https://m.media-amazon.com/images/I/51BQzjyGnZL._AC_SL1000_.jpg
B00Q0856KA,high_resolution,11,https://m.media-amazon.com/images/I/41klr9XZTNL._AC_SL1000_.jpg
B00Q0856KA,a_plus,0,"https://m.media-amazon.com/images/S/aplus-media/sota/e360769c-2620-4167-bb7d-5443cad49a58._CR0,85,970,300_PT0_SX970__.jpg"
B00Q0856KA,a_plus,1,"https://m.media-amazon.com/images/S/aplus-media/sota/d6a3005b-a2e6-483b-a473-14631e2d04f0._CR21,0,300,300_PT0_SX300__.jpg"
B00Q0856KA,a_plus,2,"https://m.media-amazon.com/images/S/aplus-media/sota/e4f462c2-b020-4503-b5e9-a63348e4f5c9._CR21,0,300,300_PT0_SX300__.jpg"
B00Q0856KA,a_plus,3,"https://m.media-amazon.com/images/S/aplus-media/sota/30804631-541d-48cc-87c7-eb5859c30811._CR0,352,1155,1155_PT0_SX300__.jpg"
B00Q0856KA,a_plus,4,"https://m.media-amazon.com/images/S/aplus-media/sota/bf945ef4-a053-46d1-86f0-516336cc511a._CR0,217,1063,1063_PT0_SX220__.jpg"
B00Q0856KA,a_plus,5,"https://m.media-amazon.com/images/S/aplus-media/sota/c921f2e5-d10b-4432-a6e9-7f91f1f96a7d._CR0,236,1063,1063_PT0_SX220__.jpg"
B00Q0856KA,a_plus,6,"https://m.media-amazon.com/images/S/aplus-media/sota/3d872aea-e91b-4f2d-9229-c452a412ea50._CR48,305,966,966_PT0_SX220__.jpg"
B00Q0856KA,a_plus,7,"https://m.media-amazon.com/images/S/aplus-media/sota/2f27e29c-9457-4716-92d7-75bf19dee781._CR0,11,220,220_PT0_SX220__.jpg"
B00Q0856KA,a_plus,8,"https://m.media-amazon.com/images/S/aplus-media/sota/69caa7bc-2c9b-4f21-9009-e18dee21b282._CR0,129,970,300_PT0_SX970__.jpg"
B00Q0856KA,a_plus,9,"https://m.media-amazon.com/images/S/aplus-media/sota/e360769c-2620-4167-bb7d-5443cad49a58._CR0,85,970,300_PT0_SX970__.jpg"
B00Q0856KA,a_plus,10,"https://m.media-amazon.com/images/S/aplus-media/sota/d6a3005b-a2e6-483b-a473-14631e2d04f0._CR21,0,300,300_PT0_SX300__.jpg"
B00Q0856KA,a_plus,11,"https://m.media-amazon.com/images/S/aplus-media/sota/e4f462c2-b020-4503-b5e9-a63348e4f5c9._CR21,0,300,300_PT0_SX300__.jpg"
B00Q0856KA,a_plus,12,"https://m.media-amazon.com/images/S/aplus-media/sota/30804631-541d-48cc-87c7-eb5859c30811._CR0,352,1155,1155_PT0_SX300__.jpg"
B00Q0856KA,a_plus,13,"https://m.media-amazon.com/images/S/aplus-media/sota/bf945ef4-a053-46d1-86f0-516336cc511a._CR0,217,1063,1063_PT0_SX220__.jpg"
B00Q0856KA,a_plus,14,"https://m.media-amazon.com/images/S/aplus-media/sota/c921f2e5-d10b-4432-a6e9-7f91f1f96a7d._CR0,236,1063,1063_PT0_SX220__.jpg"
B00Q0856KA,a_plus,15,"https://m.media-amazon.com/images/S/aplus-media/sota/3d872aea-e91b-4f2d-9229-c452a412ea50._CR48,305,966,966_PT0_SX220__.jpg"
B00Q0856KA,a_plus,16,"https://m.media-amazon.com/images/S/aplus-media/sota/2f27e29c-9457-4716-92d7-75bf19dee781._CR0,11,220,220_PT0_SX220__.jpg"
B00Q0856KA,a_plus,17,"https://m.media-amazon.com/images/S/aplus-media/sota/69caa7bc-2c9b-4f21-9009-e18dee21b282._CR0,129,970,300_PT0_SX970__.jpg"
B09ZYHF44Y,high_resolution,0,https://m.media-amazon.com/images/I/61Y43ET8OGL._AC_SL1500_.jpg
B09ZYHF44Y,high_resolution,1,https://m.media-amazon.com/images/I/710vaVHD9GL._AC_SL1500_.jpg
B09ZYHF44Y,high_resolution,2,https://m.media-amazon.com/images/I/61RWtDEsYuL._AC_SL1500_.jpg
B09ZYHF44Y,high_resolution,3,https://m.media-amazon.com/images/I/51irwMefH1L._AC_SL1500_.jpg
B09ZYHF44Y,high_resolution,4,https://m.media-amazon.com/images/I/71o9qfSd91L._AC_SL1500_.jpg
B09ZYHF44Y,high_resolution,5,https://m.media-amazon.com/images/I/71yH6bQexqL._AC_SL1500_.jpg
B09ZYHF44Y,high_resolution,6,https://m.media-amazon.com/images/I/71DBkyaWI5L._AC_SL1500_.jpg
B09ZYHF44Y,high_resolution,7,https://m.media-amazon.com/images/I/71Vox0MQJ9L._AC_SL1500_.jpg
B096M54QC4,high_resolution,0,https://m.media-amazon.com/images/I/51goKaq+jOL._AC_SL1500_.jpg
B096M54QC4,high_resolution,1,https://m.media-amazon.com/images/I/71TFNb-MqwL._AC_SL1500_.jpg
B096M54QC4,high_resolution,2,https://m.media-amazon.com/images/I/81FDLe7HcBL._AC_SL1500_.jpg
B096M54QC4,high_resolution,3,https://m.media-amazon.com/images/I/516O95HWq8S._AC_SL1500_.jpg
B096M54QC4,high_resolution,4,https://m.media-amazon.com/images/I/51i6oJ7qhIL._AC_SL1500_.jpg
B096M54QC4,high_resolution,5,https://m.media-amazon.com/images/I/41qhfvTSW8L._AC_SL1500_.jpg
B096M54QC4,high_resolution,6,https://m.media-amazon.com/images/I/61eLpBK8nzL._AC_SL1500_.jpg
B096M54QC4,high_resolution,7,https://m.media-amazon.com/images/I/614De-w3AAL._AC_SL1500_.jpg
B096M54QC4,high_resolution,8,https://m.media-amazon.com/images/I/41CTxDruxaL._AC_SL1500_.jpg
B096M54QC4,a_plus,0,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/d415c5e9-2968-41b3-8787-b0dd1c21b868.__CR0,211,1600,1200_PT0_SX800_V1___.jpg"
B096M54QC4,a_plus,1,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/39a012f8-8764-4d71-bf7e-75eca49ee302.__CR0,35,1000,750_PT0_SX800_V1___.jpg"
B096M54QC4,a_plus,2,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/0e4d6151-9849-40f7-aa98-5af4757bb1dd.__CR0,200,1600,1200_PT0_SX300_V1___.jpg"
B096M54QC4,a_plus,3,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/9be5f7c0-21eb-4204-a9d9-cce18fb97829.__CR0,36,1600,1200_PT0_SX300_V1___.jpg"
B096M54QC4,a_plus,4,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/4aa7d2d0-2136-427f-8ecd-603365fb6ec9.__CR0,111,1500,1125_PT0_SX300_V1___.jpg"
B096M54QC4,a_plus,5,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/a16299a6-0ba0-4524-be90-a44fd394207b.__CR0,200,1600,1200_PT0_SX300_V1___.jpg"
B096M54QC4,a_plus,6,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/2a2b5ee8-41dc-4893-94a8-f8e596a91ea4.__CR0,200,1600,1200_PT0_SX300_V1___.jpg"
B096M54QC4,a_plus,7,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/005ff6ba-4992-4da9-a127-9ea6534a73e0.__CR0,200,1600,1200_PT0_SX300_V1___.jpg"
B096M54QC4,a_plus,8,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/8df0fce0-b5dc-485d-b07e-a66811a7432f.__CR0,358,1600,1200_PT0_SX300_V1___.jpg"
B096M54QC4,a_plus,9,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/14252233-f9a0-499e-b241-dd03ba78ce24.__CR0,200,1600,1200_PT0_SX300_V1___.jpg"
B096M54QC4,a_plus,10,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/b95e43ce-4225-4be6-997c-c6aa724c16e3.__CR0,25,1000,750_PT0_SX800_V1___.jpg"
B096M54QC4,a_plus,11,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/abc95f64-b926-4f59-9caf-0d11b0de8ffc.__CR0,0,1600,1200_PT0_SX300_V1___.jpg"
B096M54QC4,a_plus,12,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/12dd493a-3ca0-41fe-9d25-518d5f4dbb67.__CR0,31,1600,1200_PT0_SX300_V1___.jpg"
B096M54QC4,a_plus,13,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/ee36c928-c689-4284-b25b-d94dc206a236.__CR0,238,1600,1200_PT0_SX300_V1___.jpg"
B096M54QC4,a_plus,14,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/0ebfd2ba-dd88-4c3c-8abf-0f2832335df1.__CR0,75,800,600_PT0_SX300_V1___.jpg"
B096M54QC4,a_plus,15,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/5afeb5df-9430-4590-8d51-fa708470fc5c.__CR83,0,1333,1500_PT0_SX200_V1___.jpg"
B096M54QC4,a_plus,16,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/8906eea6-70cf-47c6-a20d-ea4958c66f60.__CR111,0,1422,1600_PT0_SX200_V1___.jpg"
B096M54QC4,a_plus,17,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/a534da19-7f2a-4816-8302-da6257fdfd05.__CR96,0,1422,1600_PT0_SX200_V1___.jpg"
B096M54QC4,a_plus,18,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/1f2bfa30-3cce-47d8-9cf8-50ce12cb36d1.__CR96,0,1422,1600_PT0_SX200_V1___.jpg"
B096M54QC4,a_plus,19,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/91d5de6a-5e69-4512-a9e0-f4dad3744831.__CR89,0,1422,1600_PT0_SX200_V1___.jpg"
B096M54QC4,a_plus,20,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/38b67f8c-e618-4ff6-b46e-689415a5d026.__CR89,0,1422,1600_PT0_SX200_V1___.jpg"
B096M54QC4,a_plus,21,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/4ae0d1af-7aa7-4787-bba2-38a9a415ef93.__CR89,0,1422,1600_PT0_SX200_V1___.jpg"
B096M54QC4,a_plus,22,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/d415c5e9-2968-41b3-8787-b0dd1c21b868.__CR0,211,1600,1200_PT0_SX800_V1___.jpg"
B096M54QC4,a_plus,23,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/39a012f8-8764-4d71-bf7e-75eca49ee302.__CR0,35,1000,750_PT0_SX800_V1___.jpg"
B096M54QC4,a_plus,24,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/0e4d6151-9849-40f7-aa98-5af4757bb1dd.__CR0,200,1600,1200_PT0_SX300_V1___.jpg"
B096M54QC4,a_plus,25,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/9be5f7c0-21eb-4204-a9d9-cce18fb97829.__CR0,36,1600,1200_PT0_SX300_V1___.jpg"
B096M54QC4,a_plus,26,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/4aa7d2d0-2136-427f-8ecd-603365fb6ec9.__CR0,111,1500,1125_PT0_SX300_V1___.jpg"
B096M54QC4,a_plus,27,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/a16299a6-0ba0-4524-be90-a44fd394207b.__CR0,200,1600,1200_PT0_SX300_V1___.jpg"
B096M54QC4,a_plus,28,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/2a2b5ee8-41dc-4893-94a8-f8e596a91ea4.__CR0,200,1600,1200_PT0_SX300_V1___.jpg"
B096M54QC4,a_plus,29,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/005ff6ba-4992-4da9-a127-9ea6534a73e0.__CR0,200,1600,1200_PT0_SX300_V1___.jpg"
B096M54QC4,a_plus,30,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/8df0fce0-b5dc-485d-b07e-a66811a7432f.__CR0,358,1600,1200_PT0_SX300_V1___.jpg"
B096M54QC4,a_plus,31,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/14252233-f9a0-499e-b241-dd03ba78ce24.__CR0,200,1600,1200_PT0_SX300_V1___.jpg"
B096M54QC4,a_plus,32,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/b95e43ce-4225-4be6-997c-c6aa724c16e3.__CR0,25,1000,750_PT0_SX800_V1___.jpg"
B096M54QC4,a_plus,33,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/abc95f64-b926-4f59-9caf-0d11b0de8ffc.__CR0,0,1600,1200_PT0_SX300_V1___.jpg"
B096M54QC4,a_plus,34,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/12dd493a-3ca0-41fe-9d25-518d5f4dbb67.__CR0,31,1600,1200_PT0_SX300_V1___.jpg"
B096M54QC4,a_plus,35,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/ee36c928-c689-4284-b25b-d94dc206a236.__CR0,238,1600,1200_PT0_SX300_V1___.jpg"
B096M54QC4,a_plus,36,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/0ebfd2ba-dd88-4c3c-8abf-0f2832335df1.__CR0,75,800,600_PT0_SX300_V1___.jpg"
B0FFSYD6PD,high_resolution,0,https://m.media-amazon.com/images/I/819wY-eclWL._AC_SL1500_.jpg
B0FFSYD6PD,high_resolution,1,https://m.media-amazon.com/images/I/81mMzbmQNRL._AC_SL1500_.jpg
B0FFSYD6PD,high_resolution,2,https://m.media-amazon.com/images/I/61bGbfzT5oL._AC_SL1500_.jpg
B0FFSYD6PD,high_resolution,3,https://m.media-amazon.com/images/I/718hgZLVi8L._AC_SL1500_.jpg
B0FFSYD6PD,high_resolution,4,https://m.media-amazon.com/images/I/81oe22MRQ6L._AC_SL1500_.jpg
B0FFSYD6PD,high_resolution,5,https://m.media-amazon.com/images/I/81N6J+XE-IL._AC_SL1500_.jpg
B0FFSYD6PD,high_resolution,6,https://m.media-amazon.com/images/I/612aOKIeObL._AC_SL1500_.jpg
B0FFSYD6PD,high_resolution,7,https://m.media-amazon.com/images/I/61Ukr+hlaYL._AC_SL1500_.jpg
B0FFSYD6PD,high_resolution,8,https://m.media-amazon.com/images/I/71+kCX6KwYL._AC_SL1500_.jpg
B0FFSYD6PD,a_plus,0,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/3a54b5b5-8391-44f2-9189-29770d539f30.__CR0,0,1464,600_PT0_SX1464_V1___.jpg"
B0FFSYD6PD,a_plus,1,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/a9d590bf-49f4-4029-a931-66a5a18365c8.__CR0,0,1464,600_PT0_SX1464_V1___.jpg"
B0FFSYD6PD,a_plus,2,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/f7eff68f-af88-4b78-a836-abc5eac55ce9.__CR0,0,1464,600_PT0_SX1464_V1___.jpg"
B0FFSYD6PD,a_plus,3,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/3895eb2b-555b-4646-9e73-7ece5fe12ab3.__CR0,0,1464,600_PT0_SX1464_V1___.jpg"
B0FFSYD6PD,a_plus,4,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/c545e563-273d-4683-918e-82b720bd353b.__CR0,0,1464,600_PT0_SX1464_V1___.jpg"
B0FFSYD6PD,a_plus,5,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/229d8a11-7604-4d45-bcc7-d7c14ed69641.__CR0,0,300,225_PT0_SX300_V1___.jpg"
B0FFSYD6PD,a_plus,6,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/1842d6a0-b3dd-4427-a06f-f87cd642ad8c.__CR0,0,300,225_PT0_SX300_V1___.jpg"
B0FFSYD6PD,a_plus,7,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/dd996f61-e7cc-4ab4-8abb-2a32c9b690a9.__CR0,0,300,225_PT0_SX300_V1___.jpg"
